__SOURCE_PAGE,__SOURCE_LINE,__RECORD_FORMAT,ID,OFFICE_ID,SKLAD,GRUPA,STOKA,SER_NO,OLD_VALUTA,OLD_CENA,NEW_VALUTA,NEW_CENA,OLD_VALUE,NEW_VALUE
7411,9,1,8228,2,,Демистрър 500,"Вътрешна част(гъба,кръст,ос)",,L,0.0,M,0.0,,
7411,10,1,8229,2,,Метални елементи,"Профилна тръба Е3 20х20х1,5",,L,0.0,M,0.0,,
7411,11,1,8230,2,,Фитинги 316,Safety valve DE seguridad 2````G x 2````G,,L,402.819,M,205.95808429158,,
7411,12,1,8231,2,,Хим - спектър,Банка реактивна градуирана,,L,11.25,M,5.75203366345746,,
7411,13,1,8232,2,,Хим - спектър,Контейнер за проби 100мл.,,L,0.5,M,0.255645940598109,,
7411,14,1,8233,2,,304L,"нипел шестостен 304L, 1 1/2`",,L,9.32,M,4.76524033274876,,
7411,15,1,8234,2,,PP компоненти,Плоча PP 500х500х20,,L,105.0,M,53.6856475256029,,
7411,16,1,8235,2,,Патлиджански,"Стойка 1, 1.5мм",,L,165.3,M,84.5165479617349,,
7411,17,1,8236,2,,PP компоненти,ПП тръба за т. вода Ф25/PN25,,L,4.95,M,2.53089481192128,,
7411,18,1,8237,2,,Крепежи машина,"Болт с шестостенна глава, DIN 933, 8.8, vZn, M8x",,L,6.83,M,3.49212354857017,,
7411,19,1,8238,2,,Крепежи машина,"Гайка самоосигурителна, DIN 985, 10, vZn, M16",,L,73.94,M,37.8049216956484,,
7411,20,1,8239,2,,Крепежи машина,"Гайка шестостенна, DIN 934, 8, vZn, M8",,L,1.63,M,0.833405766349836,,
7411,21,1,8240,2,,Крепежи машина,"Шайба пружинна, DIN 127B, vZn, M16",,L,5.22,M,2.66894361984426,,
7411,22,1,8241,2,,Крепежи машина,"Шайба подложна, DIN 125, vZn, M8",,L,0.86,M,0.439711017828748,,
7411,23,1,8242,2,,ИТТ,"Шпилка, DIN 879, 10.9, Bl., M 16 x 1000",,L,8.47,M,4.33064223373197,,
7411,24,1,8243,2,,Крепежи машина,"Скоба за тръба GRS,PD 48-51mm 1 1/2``",,L,0.0,M,0.0,,
7411,25,1,8244,2,,Крепежи машина,"Болт с шестостенна глава, DIN 933, А2, M6x35",,L,0.0,M,0.0,,
7411,26,1,8245,2,,Крепежи машина,"Болт с шестостенна глава, DIN 933, 8.8, vZn, M6x",,L,8.86,M,4.5300460673985,,
7411,27,1,8246,2,,Крепежи машина,"Болт с шестостенна глава, DIN 933, 8.8, vZn, M12",,L,19.58,M,10.011095033822,,
7411,28,1,8247,2,,Крепежи машина,"Болт с шестостенна глава, DIN 933, 8.8, vZn, M16",,L,55.78,M,28.5198611331251,,
7411,29,1,8248,2,,Крепежи машина,Болт имбусен М8х8,,L,0.0,M,0.0,,
7411,30,1,8249,2,,Крепежи машина,Гайка дълга М8х40,,L,0.0,M,0.0,,
7414,0,1,8250,2,,Крепежи машина,"Гайка шестостенна, DIN 934, 8, vZn, M10",,L,0.0,M,0.0,,
7414,1,1,8251,2,,Крепежи машина,"Гайка шестостенна, DIN 934, 8, vZn, M12",,L,5.28,M,2.69962113271603,,
7414,2,1,8252,2,,Крепежи машина,"Гайка шестостенна, DIN 934, 8, vZn, M16",,L,11.95,M,6.10993798029481,,
7414,3,1,8253,2,,Крепежи машина,"Шайба подложна, DIN 125, vZn, M6",,L,0.54,M,0.276097615845958,,
7414,4,1,8254,2,,Крепежи машина,"Шайба подложна, DIN 125, vZn, M10",,L,0.0,M,0.0,,
7414,5,1,8255,2,,Крепежи машина,"Шайба подложна, DIN 125, vZn, M12",,L,2.92,M,1.49297229309296,,
7414,6,1,8256,2,,Крепежи машина,"Шайба подложна, DIN 125, vZn, M16",,L,5.13,M,2.6229273505366,,
7414,7,1,8257,2,,Крепежи машина,"Шайба пружинна, DIN 127B, vZn, M8",,L,1.09,M,0.557308150503878,,
7414,8,1,8258,2,,Крепежи машина,"Шпилка, DIN 976, 10.9, Bl., M 16 x 2000",,L,1612.88,M,824.652449343757,,
7414,9,1,8259,2,,Крепежи машина,Окачвач 200 мм,,L,0.0,M,0.0,,
7414,10,1,8260,2,,Крепежи машина,Тампон MGP 50x50mm M10x28,,L,10.22,M,5.22540302582535,,
7414,11,1,8261,2,,Крепежи машина,Тапа 304L 150LBS 1/2``,,L,1.35,M,0.690244039614895,,
7414,12,1,8262,2,,Крепежи машина,Тапа 40х40,,L,0.0,M,0.0,,
7414,13,1,8263,2,,Крепежи машина,Тапа 50х50,,L,0.0,M,0.0,,
7414,14,1,8264,2,,Крепежи машина,Тапа с отвор 50х50,,L,0.0,M,0.0,,
7414,15,1,8265,2,,Крепежи машина,Крепежи - сини,,L,0.0,M,0.0,,
7414,16,1,8266,2,,Крепежи машина,Обтегачи + въжета,,L,0.0,M,0.0,,
7414,17,1,8267,2,,Устройства,Захранване 10 kW,,L,0.0,M,0.0,,
7414,18,1,8268,2,,Фитинги на резба.,"коляно 90°, 304L, вътр./вън. резба, 1`",,L,1.0,M,0.511291881196218,,
7414,19,1,8269,2,,Устройства,Вентилатор KSA 400 4K-М,,L,261.25,M,133.575003962512,,
7414,20,1,8270,2,,Устройства,"Центробежна помпа TPH100 TH/0,1kW резба 3/4",,L,730.0,M,373.243073273239,,
7414,21,1,8271,2,,Устройства,Захранване 30 kW,,L,0.0,M,0.0,,
7414,22,1,8272,2,,ЛД,Регулиращ вентил G1/2,,L,0.0,M,0.0,,
7414,23,1,8273,2,,ЛД,Бобина 24V DC / 8 W,,L,0.0,M,0.0,,
7414,24,1,8274,2,,ЛД,Магнетвентил 1/4`` (без бобина),,L,131.32,M,67.1428498386874,,
7414,25,1,8275,2,,Устройства,Задвижки,,L,0.0,M,0.0,,
7414,26,1,8276,2,,Устройства,ДСферични кранове за задвижка,,L,0.0,M,0.0,,
7414,27,1,8277,2,,Устройства,"Центробежна помпа с магнитно задвижна AISI316 1,",,L,4850.0,M,2479.76562380166,,
7414,28,1,8278,2,,Електроника втора  група,Трансмитер с галванично разделяне PISO-U,,L,180.0,M,92.0325386153193,,
7414,29,1,8279,2,,Електроника втора  група,Клема нулева за 7 проводника,,L,1.7816,M,0.910917615539183,,
7414,30,1,8280,2,,Електроника втора  група,Клема нулева за 15 проводника изолирана,,L,3.7808,M,1.93309234442666,,
7414,31,1,8281,2,,Електроника втора  група,Клема заземителна за 15 проводника,,L,0.0,M,0.0,,
7419,0,1,8282,2,,Електроника втора  група,Клеми маркировки 100x,,L,9.0236,M,4.6136934191622,,
7419,1,1,8283,2,,Електроника втора  група,Винтова клема 6mm сива,,L,0.7412,M,0.378969542342637,,
7419,2,1,8284,2,,Електроника втора  група,Винтова клема 6mm синя,,L,0.8228,M,0.420690959848249,,
7419,3,1,8285,2,,Електроника втора  група,"Винтова клема 2,5mm червена",,L,0.5644,M,0.288573137747146,,
7419,4,1,8286,2,,Електроника втора  група,Винтова клема 6mm PE,,L,2.618,M,1.3385621449717,,
7419,5,1,8287,2,,Електроника втора  група,Импулсно реле 230V,,L,11.492,M,5.87576629870694,,
7419,6,1,8288,2,,Електроника,Контактор 30kW/65A,,L,142.868,M,73.0472484827413,,
7419,7,1,8289,2,,Електроника втора  група,Фланец STOP бутон,,L,1.428,M,0.7301248063482,,
7419,8,1,8290,2,,Електроника втора  група,Контакт STOP бутон,,L,3.094,M,1.5819370804211,,
7419,9,1,8291,2,,Електроника втора  група,"Табелка авариен STOP, D=60mm",,L,5.572,M,2.84891836202533,,
7419,10,1,8292,2,,Електроника втора  група,Авариен STOP бутон,,L,17.521,M,8.95834505043895,,
7419,11,1,8293,2,,Електроника втора  група,Реле 24V,,L,5.859,M,2.99565913192864,,
7419,12,1,8294,2,,Електроника,"Реле с 14 пина, PT 6А",,L,9.29,M,4.74990157631287,,
7419,13,1,8295,2,,Електроника втора  група,"Цокъл за реле 14пина, 6А",,L,6.832,M,3.49314613233256,,
7419,14,1,8296,2,,Електроника втора  група,"Цокъл за реле с 14 пина, 10А",,L,3.619,M,1.85036531804911,,
7419,15,1,8297,2,,Електроника втора  група,АДАПТЕР TP-LINK USB WN-722 N,,L,18.99,M,9.70943282391619,,
7419,16,1,8298,2,,Електроника втора  група,Sonoff Smart Switch Basic R2,,L,13.83,M,7.0711667169437,,
7419,17,1,8299,2,,Електроника втора  група,SDR-I 20-24 захр. устройство,,L,95.0,M,48.5727287136408,,
7419,18,1,8300,2,,Електроника втора  група,Платки,,L,0.0,M,0.0,,
7419,19,1,8301,2,,Електроника втора  група,"Контактор 7,5kW",,L,0.0,M,0.0,,
7419,20,1,8302,2,,Електроника втора  група,"Винтова клема 2,5mm сива",,L,0.5168,M,0.264235644202206,,
7419,21,1,8303,2,,Електроника,"Разделител, тип DP-PTRV 4",,L,0.0,M,0.0,,
7419,22,1,8304,2,,Електроника втора  група,Бутон - stop reset,,L,0.0,M,0.0,,
7419,23,1,8305,2,,Електроника,Платка - PLC,,L,0.0,M,0.0,,
7419,24,1,8306,2,,Електроника,Платка - задвижки,,L,0.0,M,0.0,,
7419,25,1,8307,2,,Електроника,Платка - силова 2,,L,0.0,M,0.0,,
7419,26,1,8308,2,,Електроника,Платка - индикатор ресет,,L,0.0,M,0.0,,
7419,27,1,8309,2,,Електроника,Платка - аналогови входове 4-20mA,,L,0.0,M,0.0,,
7419,28,1,8310,2,,Електроника,Платка - изходи 4-20mA,,L,0.0,M,0.0,,
7419,29,1,8311,2,,Електроника,Платка - галванично разделени цифрови входове,,L,0.0,M,0.0,,
7419,30,1,8312,2,,Електроника,Визуализация 3 реда,,L,0.0,M,0.0,,
7419,31,1,8313,2,,Кабели и накрайници,Кабел сигнален (датчик за налягане),,L,0.0,M,0.0,,
7423,0,1,8314,2,,Кабели и накрайници,Конектори RJ45,,L,48.188,M,24.6381331710834,,
7423,1,1,8315,2,,Кабели и накрайници,"Проводник 6mm, PVC Sheathead H05VV-F 5 G",,L,1057.8148,M,540.852119049202,,
7423,2,1,8316,2,,Кабели и накрайници,"Кабел ШВПС 3х1,5 бял",,L,1.98,M,1.01235792476851,,
7423,3,1,8317,2,,Кабели и накрайници,Кабел 1х25мм,,L,8.1,M,4.14146423768937,,
7423,4,1,8318,2,,Кабели и накрайници,Кабелна обувка 25mm? M8,,L,0.0,M,0.0,,
7423,5,1,8319,2,,Кабели и накрайници,HO7V-K 70.00 червен,,L,15.93,M,8.14487966745576,,
7423,6,1,8320,2,,Кабели и накрайници,HO7V-K 70.00 черен,,L,15.93,M,8.14487966745576,,
7423,7,1,8321,2,,Кабели и накрайници,Кабелна обувка за силови кабели,,L,0.0,M,0.0,,
7423,8,1,8322,2,,Части на съдове,"Уплътнение от Virgin (твърд) ПТФЕф400хф325х0,5",,L,24.0,M,12.2710051487092,,
7423,9,1,8323,2,,Части на съдове,"Уплътнение от експандиран тефлон ф400хф425х0,5",,L,21.0,M,10.7371295051206,,
7423,10,1,8324,2,,Части на съдове,Мембрани 1000х1000,,L,0.0,M,0.0,,
7423,11,1,8325,2,,Електтролизьор,Ламарина голям кръг 316L - 3х1250х2500,,L,0.0,M,0.0,,
7423,12,1,8326,2,,Други,Фиксирана тава перфорирана 19`` 80kg 1U D=650mm,,L,58.52,M,29.9208008876027,,
7423,13,1,8327,2,,Други,ABS кутия с непрозрачен капак 187x122x90mm,,L,20.026,M,10.2391312128355,,
7423,14,1,8328,2,,Електроника,Кабелен канал  40x40mm,,L,10.87,M,5.55774274860289,,
7423,15,1,8329,2,,Други,"Комуникационен шкаф стоящ S-RACK, W800 H2010 D10",,L,1213.1,M,620.248181079133,,
7423,16,1,8330,2,,Други,Табло за вграждане 4М 1 ред,,L,15.0552,M,7.69760152978531,,
7423,17,1,8331,2,,Други,Решетка PAN 400 (?),,L,0.0,M,0.0,,
7423,18,1,8332,2,,Други,Калиева основа Labimex *Средно аритметично 25кг.,,L,676.05,M,345.658876282703,,
7423,19,1,8333,2,,Консумативи,"Тефлонова лента, 13м 3/4`",,L,3.4,M,1.73839239606714,,
7423,20,1,8334,2,,Консумативи,20`` DV Контейнер,,L,6700.0,M,3425.65560401466,,
7423,21,1,8335,2,,Електроника,Табло с 2 врати 1000х1000х300,,L,534.888,M,273.483891749283,,
7423,22,1,8336,2,,МЕРКОМ ЕООД,Осветително тяло овално 100W 1XE27 G FILO 1V EEx,,L,220.4,M,112.688730615647,,
7423,23,1,8337,2,,Други,Уплътнеине за отвори в контейнер,,L,0.0,M,0.0,,
7423,24,1,8338,2,,Валерус,Калиева основа *2,,L,5.4,M,2.76097615845958,,
7423,25,1,8339,2,,Други,Вода,,L,4.9,M,2.50533021786147,,
7423,26,1,8340,2,,Консумативи,"Тефлонова лента, 7м. 1/2`",,L,1.56,M,0.797615334666101,,
7423,27,1,8341,2,,Услуги,Вода 1,,L,4.9,M,2.50533021786147,,
7423,28,1,8342,2,,Услуги,Delivery - Compensator DN 40 304/321 POL. PN 1-,,L,99.66,M,50.9553488800151,,
7423,29,1,8343,2,,Услуги,"Лазерно рязане Патлиджански малки, перф. лам.",,L,3.0,M,1.53387564358866,,
7423,30,1,8344,2,,Услуги,Delivery parts,,L,0.0,M,0.0,,
7426,0,1,8345,2,,Услуги,Транспорт ДУНАВ-СВ (Притискаща плоча),,L,200.0,M,102.258376239244,,
7426,1,1,8346,2,,Услуги,"Лазерно рязане Патлиджански големи, перф. лам.",,L,12.5,M,6.39114851495273,,
7426,2,1,8347,2,,Услуги,Рязане на метал (НИРСТРОЙ),,L,0.0,M,0.0,,
7426,3,1,8348,2,,Услуги,Транспорт на метал (НИРСТРОЙ),,L,0.0,M,0.0,,
7426,4,1,8349,2,,Услуги,Огъване,,L,0.0,M,0.0,,
7426,5,1,8350,2,,Услуги,Мито,,L,0.0,M,0.0,,
7426,6,1,8351,2,,Услуги,Транспорт Китай,,L,0.0,M,0.0,,
7426,7,1,8352,2,,Услуги,Опаковка (Филипекс),,L,0.0,M,0.0,,
7426,8,1,8353,2,,Услуги,Транспорт (Филипекс),,L,0.0,M,0.0,,
7426,9,1,8354,2,,Услуги,Обработка на полиамид,,L,0.0,M,0.0,,
7426,10,1,8355,2,,Услуги,Транспорт контейнер (Шапкаров),,L,0.0,M,0.0,,
7426,11,1,8356,2,,Услуги,Транспорт 20`` контейнер (ФРИЛАЙН),,L,270.0,M,138.048807922979,,
7426,12,1,8357,2,,Каталитична колона,Oxygone 133,,L,0.0,M,0.0,,
7426,13,1,8358,2,,Каталитична колона,Тръба ? 48.3х2,,L,0.0,M,0.0,,
7426,14,1,8359,2,,Каталитична колона,Капи ? 48.3х2,,L,0.0,M,0.0,,
7426,15,1,8360,2,,Каталитична колона,"Тръба ? 10х1, 316L",,L,0.0,M,0.0,,
7426,16,1,8361,2,,Каталитична колона,10мм тръба към 3/8“,,L,0.0,M,0.0,,
7426,17,1,8362,2,,Каталитична колона,"Муфа, 3/8“",,L,0.0,M,0.0,,
7426,18,1,8363,2,,Изсушител,"Капи ?114.3х2, 316L",,L,0.0,M,0.0,,
7426,19,1,8364,2,,Изсушител,"Тръба ? 114.3х2, 316L",,L,0.0,M,0.0,,
7426,20,1,8365,2,,Изсушител,"Тръба ? 26.9х2, 316L",,L,0.0,M,0.0,,
7426,21,1,8366,2,,Изсушител,10мм тръба към 3/8“,,L,0.0,M,0.0,,
7426,22,1,8367,2,,Изсушител,"Муфа, 3/8“",,L,0.0,M,0.0,,
7426,23,1,8368,2,,Изсушител,Зеолит 4А,,L,0.0,M,0.0,,
7426,24,1,8369,2,,Изсушител,"Патронни Нагреватели, ? 22х550",,L,0.0,M,0.0,,
7426,25,1,8370,2,,Изсушител,Релета,,L,0.0,M,0.0,,
7426,26,1,8371,2,,Изсушител,Трансмитер термодвойка тип „К“,,L,0.0,M,0.0,,
7426,27,1,8372,2,,Изсушител,Топлообменник,,L,0.0,M,0.0,,
7426,28,1,8373,2,,Изсушител,Електромагнитни клапани,,L,0.0,M,0.0,,
7426,29,1,8374,2,,Изсушител,Тройник 10мм,,L,0.0,M,0.0,,
7426,30,1,8375,2,,Изсушител,Union Tube – 10mm,,L,0.0,M,0.0,,
7426,31,1,8376,2,,Изсушител,Иглен вентил,,L,0.0,M,0.0,,
7426,32,1,8377,2,,Изсушител,Еднопътен вентил,,L,0.0,M,0.0,,
7426,33,1,8378,2,,Изсушител,Циклонен сепаратор с дренаж,,L,0.0,M,0.0,,
7426,34,1,8379,2,,Изсушител,"Тръба ? 10х1, 316L",,L,0.0,M,0.0,,
7426,35,1,8380,2,,Изсушител,Температурни сензори,,L,0.0,M,0.0,,
7426,36,1,8381,2,,Изсушител,Трансмитер за налягане,,L,0.0,M,0.0,,
7426,37,1,8382,2,,Изсушител,Компресор/Вакуум помпа,,L,0.0,M,0.0,,
7429,0,1,8383,2,,Изсушител,Scrubber,,L,0.0,M,0.0,,
7429,1,1,8384,2,,Фитинги на резба.,"коляно 90°, 304L вътр./вън. резба, 1 1/4“",,L,1.0,M,0.511291881196218,,
7429,2,1,8385,2,,Фитинги на резба.,"коляно 90°, 304L вътр./вън. резба, 1 1/2“",,L,1.0,M,0.511291881196218,,
7429,3,1,8386,2,,Фитинги на резба.,"коляно 90°, 304L вътр./вън. резба, 2`",,L,1.0,M,0.511291881196218,,
